CompoundName,MixerLine,material_system,phase_route,system_route_branch,recipe_maturity_level,recipe_history_n_batches,similar_recipe_count,similar_recipe_list,similarity_score,cold_start_strategy,recommendation_readiness,safe_bounds_match_level,safe_bound_status,route_stage_status,recommendation_status,confidence_label,ood_flag,model_based_saving_pct,shadow_actual_saving_pct,recommended_DryMixing_Duration,recommended_WetMixing_Duration,recommended_PID_Duration,recommended_BottomMixing_Duration,delta_DryMixing_Duration,delta_WetMixing_Duration,delta_PID_Duration,delta_BottomMixing_Duration
M1-T19327---- 01 003,ML07,Silica,OilWet,Silica_OilWet,L1_SIMILAR_RECIPE_REFERENCE,1,5,M1-T19327---- 01 004;M1-T19327---- 01 005;M1-T15611W2-- 01 001;M1-T15760---- 08 001;M1-T16455---- 06 001,0.982,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,NOT_CHECKED,ZERO_EFFECTIVE_DURATIONS,NO_VALID_CANDIDATE,LOW,False,0.0,9.31,0.0,83.0,85.0,81.0,0.0,0.0,0.0,0.0
M1-T19327---- 01 003,ML07,Silica,OilWet,Silica_OilWet,L1_SIMILAR_RECIPE_REFERENCE,1,5,M1-T19327---- 01 004;M1-T19327---- 01 005;M1-T15611W2-- 01 001;M1-T15760---- 08 001;M1-T16455---- 06 001,0.982,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,NOT_CHECKED,ZERO_EFFECTIVE_DURATIONS,NO_VALID_CANDIDATE,LOW,True,0.0,7.76,0.0,81.0,80.0,81.0,0.0,0.0,0.0,0.0
M1-B00460B--- 04 009,ML10,CarbonBlack,OilWet,CarbonBlack_OilWet,L1_SIMILAR_RECIPE_REFERENCE,2,5,M1-B00460B--- 04 007;M1-B00460B--- 04 002;M1-B00460B--- 04 001;M1-B00460XP-- 02 001;M1-B00460B--- 04 004,0.987,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,NOT_CHECKED,ZERO_EFFECTIVE_DURATIONS,NO_VALID_CANDIDATE,LOW,True,0.0,-3.13,24.0,34.0,0.0,136.0,0.0,0.0,0.0,0.0
M1-T10035B6-- 03 002,MB02,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T10035B7-- 02 001;M1-T17054B--- 01 001;M1-S08156---- 18 001;M1-T00011B2-- 14 004;M1-T00011B2-- 14 001,0.944,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,RECOMMENDED,HIGH,False,6.08,12.91,0.0,59.4,30.2,108.1,0.0,19.4,3.2,-45.9
M1-T10035B6-- 03 002,MB02,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T10035B7-- 02 001;M1-T17054B--- 01 001;M1-S08156---- 18 001;M1-T00011B2-- 14 004;M1-T00011B2-- 14 001,0.945,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,RECOMMENDED,HIGH,False,9.58,10.67,0.0,66.7,33.0,81.6,0.0,31.7,5.0,-70.4
M1-B00163---- 08 008,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L1_SIMILAR_RECIPE_REFERENCE,1,5,M1-B00163---- 08 005;M1-B00163---- 08 007;M1-B00163XV-- 01 003;M1-B00163XV-- 01 004;M1-B00163XV-- 01 002,0.913,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-0.03,34.0,36.0,0.0,115.0,0.0,0.0,0.0,0.0
M1-T19012W--- 01 001,ML09,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T19012X1-- 01 004;M1-T19012X1-- 01 007;M1-T19012---- 01 006;M1-T19012---- 01 004;M1-T33025XA-- 01 002,0.953,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,True,0.0,8.37,0.0,113.0,109.0,46.0,0.0,0.0,0.0,0.0
M1-T19012W--- 01 001,ML09,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T19012X1-- 01 004;M1-T19012X1-- 01 007;M1-T19012---- 01 006;M1-T19012---- 01 004;M1-T33025XA-- 01 002,0.951,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,True,0.0,7.43,0.0,108.0,109.0,47.0,0.0,0.0,0.0,0.0
M1-T19012W--- 01 001,ML09,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T19012X1-- 01 004;M1-T19012X1-- 01 007;M1-T19012---- 01 006;M1-T19012---- 01 004;M1-T33025XA-- 01 002,0.954,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,True,0.0,4.8,0.0,117.0,108.0,47.0,0.0,0.0,0.0,0.0
M1-T00011XV-- 03 004,ML10,Silica,OilWet,Silica_OilWet,L0_NEW_RECIPE_COLD_START,0,5,M1-T00011B2-- 23 003;M1-T00011-M-- 01 004;M1-T00011B2-- 23 005;M1-T00011B2-- 23 006;M1-T00011-M-- 01 003,0.989,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,MEDIUM,False,0.0,18.45,0.0,24.0,24.0,104.0,0.0,0.0,0.0,0.0
M1-R00037---- 12 001,MB03,CarbonBlack,OilWet,CarbonBlack_OilWet,L1_SIMILAR_RECIPE_REFERENCE,1,5,M1-R00037W9-- 01 001;M1-R00037W9-- 01 002;M1-R00037W9-- 01 004;M1-R00037XE-- 02 005;M1-A16404B--- 01 002,0.994,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,NOT_CHECKED,ZERO_EFFECTIVE_DURATIONS,NO_VALID_CANDIDATE,LOW,False,0.0,2.82,29.0,19.0,0.0,160.0,0.0,0.0,0.0,0.0
M1-R00037---- 12 001,MB03,CarbonBlack,OilWet,CarbonBlack_OilWet,L1_SIMILAR_RECIPE_REFERENCE,1,5,M1-R00037W9-- 01 001;M1-R00037W9-- 01 002;M1-R00037W9-- 01 004;M1-R00037XE-- 02 005;M1-A16404B--- 01 002,0.995,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,NOT_CHECKED,ZERO_EFFECTIVE_DURATIONS,NO_VALID_CANDIDATE,LOW,False,0.0,0.81,38.0,16.0,0.0,160.0,0.0,0.0,0.0,0.0
M1-R00037---- 12 001,MB03,CarbonBlack,OilWet,CarbonBlack_OilWet,L1_SIMILAR_RECIPE_REFERENCE,1,5,M1-R00037W9-- 01 001;M1-R00037W9-- 01 002;M1-R00037W9-- 01 004;M1-R00037XE-- 02 005;M1-A16404B--- 01 002,0.996,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,NOT_CHECKED,ZERO_EFFECTIVE_DURATIONS,NO_VALID_CANDIDATE,LOW,False,0.0,0.95,39.0,16.0,0.0,160.0,0.0,0.0,0.0,0.0
M1-T15215---- 08 005,ML07,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T15215---- 08 007;M1-T13127---- 09 004;M1-T13127---- 09 007;M1-T13127---- 09 005;M1-T25088---- 06 003,0.982,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,True,0.0,18.22,116.0,0.0,118.0,147.0,0.0,0.0,0.0,0.0
M1-T15215---- 08 005,ML07,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T15215---- 08 007;M1-T13127---- 09 004;M1-T13127---- 09 007;M1-T13127---- 09 005;M1-T25088---- 06 003,0.982,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,True,0.0,12.63,115.0,0.0,115.0,146.0,0.0,0.0,0.0,0.0
M1-T15215---- 08 005,ML07,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T15215---- 08 007;M1-T13127---- 09 004;M1-T13127---- 09 007;M1-T13127---- 09 005;M1-T25088---- 06 003,0.982,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,True,0.0,7.74,115.0,0.0,114.0,147.0,0.0,0.0,0.0,0.0
M1-T25045---- 08 004,ML09,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T13127---- 16 004;M1-T25045---- 08 005;M1-T19808---- 01 001;M1-T14885B3-- 01 002;M1-T16734---- 07 001,0.98,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,False,0.0,-12.49,104.0,0.0,44.0,93.0,0.0,0.0,0.0,0.0
M1-C10430---- 05 005,MB03,CarbonBlack,NoOilDry,CarbonBlack_NoOilDry,L1_SIMILAR_RECIPE_REFERENCE,2,5,M1-C10430---- 05 004;M1-C10430---- 05 003;M1-A03405R3-- 04 004;M1-A03405R3-- 04 003;M1-A03405X--- 01 001,0.979,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,NOT_CHECKED,ZERO_EFFECTIVE_DURATIONS,NO_VALID_CANDIDATE,LOW,False,0.0,13.75,68.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
M1-C10430---- 05 005,MB03,CarbonBlack,NoOilDry,CarbonBlack_NoOilDry,L1_SIMILAR_RECIPE_REFERENCE,2,5,M1-C10430---- 05 004;M1-C10430---- 05 003;M1-A03405R3-- 04 004;M1-A03405R3-- 04 003;M1-A03405X--- 01 001,0.979,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,NOT_CHECKED,ZERO_EFFECTIVE_DURATIONS,NO_VALID_CANDIDATE,LOW,False,0.0,11.39,67.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0
M1-C10430---- 05 005,MB03,CarbonBlack,NoOilDry,CarbonBlack_NoOilDry,L1_SIMILAR_RECIPE_REFERENCE,2,5,M1-C10430---- 05 004;M1-C10430---- 05 003;M1-A03405R3-- 04 004;M1-A03405R3-- 04 003;M1-A03405X--- 01 001,0.979,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,NOT_CHECKED,ZERO_EFFECTIVE_DURATIONS,NO_VALID_CANDIDATE,LOW,False,0.0,9.08,77.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0
M1-T25045---- 08 004,ML09,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T13127---- 16 004;M1-T25045---- 08 005;M1-T19808---- 01 001;M1-T14885B3-- 01 002;M1-T16734---- 07 001,0.98,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,True,0.0,-1.79,111.0,0.0,61.0,83.0,0.0,0.0,0.0,0.0
M1-T25045---- 08 004,ML09,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T13127---- 16 004;M1-T25045---- 08 005;M1-T19808---- 01 001;M1-T14885B3-- 01 002;M1-T16734---- 07 001,0.983,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-22.42,122.0,0.0,58.0,99.0,0.0,0.0,0.0,0.0
M1-T11923---- 09 002,ML09,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T14885B3-- 01 002;M1-T13127---- 16 004;M1-T19808---- 01 001;M1-T16734---- 07 001;M1-T25045---- 08 005,0.931,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,True,0.0,7.75,112.0,0.0,49.0,80.0,0.0,0.0,0.0,0.0
M1-T11923---- 09 002,ML09,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T14885B3-- 01 002;M1-T13127---- 16 004;M1-T19808---- 01 001;M1-T16734---- 07 001;M1-T25045---- 08 005,0.931,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,True,0.0,3.37,112.0,0.0,48.0,75.0,0.0,0.0,0.0,0.0
M1-T11923---- 09 002,ML09,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T14885B3-- 01 002;M1-T13127---- 16 004;M1-T19808---- 01 001;M1-T16734---- 07 001;M1-T25045---- 08 005,0.931,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,True,0.0,2.9,111.0,0.0,47.0,76.0,0.0,0.0,0.0,0.0
M1-T25045-M-- 01 001,ML10,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T13127---- 09 005;M1-T13127---- 16 004;M1-T19808---- 01 001;M1-T13127---- 09 004;M1-T13127---- 09 007,0.986,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,MEDIUM,False,0.0,8.85,134.0,0.0,32.0,97.0,0.0,0.0,0.0,0.0
M1-R00218W1-- 01 003,ML05,CarbonBlack,NoOilDry,CarbonBlack_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-R00218W5-- 01 001;M1-R00218W5-- 01 004;M1-R00218W2-- 10 004;M1-R00218W2-- 10 005;M1-R00218W1-- 01 002,0.973,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,REJECTED,LOW,True,0.0,0.0,0.0,0.0,0.0,0.0,-86.0,0.0,0.0,-203.0
M1-R00218W1-- 01 003,ML05,CarbonBlack,NoOilDry,CarbonBlack_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-R00218W5-- 01 001;M1-R00218W5-- 01 004;M1-R00218W2-- 10 004;M1-R00218W2-- 10 005;M1-R00218W1-- 01 002,0.973,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,REJECTED,LOW,True,0.0,0.0,0.0,0.0,0.0,0.0,-86.0,0.0,0.0,-186.0
M1-R00218W1-- 01 003,ML05,CarbonBlack,NoOilDry,CarbonBlack_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-R00218W5-- 01 001;M1-R00218W5-- 01 004;M1-R00218W2-- 10 004;M1-R00218W2-- 10 005;M1-R00218W1-- 01 002,0.973,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,REJECTED,LOW,True,0.0,0.0,0.0,0.0,0.0,0.0,-85.0,0.0,0.0,-184.0
M1-T25045-M-- 01 001,ML10,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T13127---- 09 005;M1-T13127---- 16 004;M1-T19808---- 01 001;M1-T13127---- 09 004;M1-T13127---- 09 007,0.988,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,2.5,126.0,0.0,31.0,102.0,0.0,0.0,0.0,0.0
M1-T25045-M-- 01 001,ML10,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T13127---- 09 005;M1-T13127---- 16 004;M1-T19808---- 01 001;M1-T13127---- 09 004;M1-T13127---- 09 007,0.987,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,RECOMMENDED,HIGH,False,4.67,8.23,118.0,0.0,43.7,72.3,-7.0,0.0,12.7,-24.7
M1-T13127---- 19 001,ML10,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T13127---- 16 004;M1-T13127---- 09 005;M1-T13127---- 09 004;M1-T25045---- 08 005;M1-T13127---- 09 007,0.995,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,11.84,169.0,0.0,34.0,96.0,0.0,0.0,0.0,0.0
M1-T14885---- 17 002,ML07,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T14885---- 17 001;M1-T14885B3-- 04 003;M1-T14885B3-- 04 002;M1-T13127---- 09 007;M1-T01102W2-- 01 008,0.984,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-9.9,133.0,0.0,69.0,137.0,0.0,0.0,0.0,0.0
M1-T14885---- 17 002,ML07,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T14885---- 17 001;M1-T14885B3-- 04 003;M1-T14885B3-- 04 002;M1-T13127---- 09 007;M1-T01102W2-- 01 008,0.984,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,REJECTED_NEGATIVE_OR_ZERO_SAVING,HIGH,False,0.0,-18.75,164.0,0.0,73.0,137.0,0.0,0.0,0.0,0.0
M1-T14885---- 17 002,ML07,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T14885---- 17 001;M1-T14885B3-- 04 002;M1-T14885B3-- 04 003;M1-T13127---- 09 007;M1-T01102W2-- 01 008,0.984,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-14.24,141.0,0.0,72.0,137.0,0.0,0.0,0.0,0.0
M1-T18191---- 01 003,ML09,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T13127---- 16 004;M1-T25045---- 08 005;M1-T16734---- 07 001;M1-T19808---- 01 001;M1-T14885B3-- 01 002,0.913,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,True,0.0,13.75,237.0,0.0,125.0,109.0,0.0,0.0,0.0,0.0
M1-T18191---- 01 003,ML09,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T13127---- 16 004;M1-T25045---- 08 005;M1-T16734---- 07 001;M1-T19808---- 01 001;M1-T14885B3-- 01 002,0.913,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,True,0.0,19.68,249.0,0.0,106.0,111.0,0.0,0.0,0.0,0.0
M1-T18191---- 01 003,ML09,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T13127---- 16 004;M1-T25045---- 08 005;M1-T16734---- 07 001;M1-T19808---- 01 001;M1-T14885B3-- 01 002,0.912,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,True,0.0,18.89,227.0,0.0,134.0,108.0,0.0,0.0,0.0,0.0
M1-T16734---- 06 002,ML07,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T16734---- 06 001;M1-T13127---- 09 007;M1-T16734---- 06 003;M1-T13127---- 09 004;M1-T13127---- 09 005,0.989,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,False,0.0,13.71,154.0,0.0,57.0,82.0,0.0,0.0,0.0,0.0
M1-T16734---- 06 002,ML07,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T16734---- 06 001;M1-T13127---- 09 007;M1-T16734---- 06 003;M1-T13127---- 09 004;M1-T13127---- 09 005,0.988,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,False,0.0,12.95,135.0,0.0,55.0,81.0,0.0,0.0,0.0,0.0
M1-T16734---- 06 002,ML07,Silica,NoOilDry,Silica_NoOilDry,L0_NEW_RECIPE_COLD_START,0,5,M1-T16734---- 06 001;M1-T13127---- 09 007;M1-T16734---- 06 003;M1-T13127---- 09 004;M1-T13127---- 09 005,0.989,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,OBSERVATION_ONLY,SILICA_ROUTE_GLOBAL_FALLBACK,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,MEDIUM,False,0.0,10.44,139.0,0.0,49.0,81.0,0.0,0.0,0.0,0.0
M1-T26104---- 06 003,ML09,Silica,NoOilDry,Silica_NoOilDry,L1_SIMILAR_RECIPE_REFERENCE,4,5,M1-T26104---- 06 002;M1-T26104---- 06 001;M1-T25045---- 08 005;M1-T13127---- 16 004;M1-T19808---- 01 001,0.961,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,NOT_CHECKED,ZERO_EFFECTIVE_DURATIONS,NO_VALID_CANDIDATE,HIGH,False,0.0,-26.82,114.0,0.0,26.0,68.0,0.0,0.0,0.0,0.0
M1-T26104---- 06 003,ML09,Silica,NoOilDry,Silica_NoOilDry,L1_SIMILAR_RECIPE_REFERENCE,4,5,M1-T26104---- 06 002;M1-T26104---- 06 001;M1-T25045---- 08 005;M1-T13127---- 16 004;M1-T19808---- 01 001,0.968,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,NOT_CHECKED,ZERO_EFFECTIVE_DURATIONS,NO_VALID_CANDIDATE,LOW,False,0.0,-16.67,117.0,0.0,26.0,223.0,0.0,0.0,0.0,0.0
M1-T26104---- 06 003,ML09,Silica,NoOilDry,Silica_NoOilDry,L1_SIMILAR_RECIPE_REFERENCE,4,5,M1-T26104---- 06 002;M1-T26104---- 06 001;M1-T25045---- 08 005;M1-T13127---- 16 004;M1-T19808---- 01 001,0.968,INTERSECT_BRANCH_SIMILAR_RECIPE_ENGINEERING_BOUNDS,REFERENCE_ONLY,EXACT_RECIPE_MIXER_ROUTE,NOT_CHECKED,ZERO_EFFECTIVE_DURATIONS,NO_VALID_CANDIDATE,LOW,False,0.0,7.32,111.0,0.0,27.0,72.0,0.0,0.0,0.0,0.0
