CompoundName,MixerLine,material_system,phase_route,system_route_branch,recipe_maturity_level,recipe_history_n_batches,similar_recipe_count,similar_recipe_list,similarity_score,cold_start_strategy,recommendation_readiness,safe_bounds_match_level,safe_bound_status,route_stage_status,recommendation_status,confidence_label,ood_flag,model_based_saving_pct,shadow_actual_saving_pct,recommended_DryMixing_Duration,recommended_WetMixing_Duration,recommended_PID_Duration,recommended_BottomMixing_Duration,delta_DryMixing_Duration,delta_WetMixing_Duration,delta_PID_Duration,delta_BottomMixing_Duration
M1-B00458---- 12 008,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,25,5,M1-B00458XV-- 01 002;M1-B00458B1-- 02 003;M1-B00458XM-- 04 003;M1-B00458---- 12 003;M1-B00458XM-- 04 002,0.997,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-0.37,50.0,19.0,0.0,103.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 008,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,25,5,M1-B00458XV-- 01 002;M1-B00458B1-- 02 003;M1-B00458---- 12 003;M1-B00458XM-- 04 003;M1-B00458XM-- 04 002,0.998,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-4.09,51.0,18.0,0.0,104.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 008,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,25,5,M1-B00458XV-- 01 002;M1-B00458B1-- 02 003;M1-B00458XM-- 04 003;M1-B00458---- 12 003;M1-B00458XM-- 04 002,0.996,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-0.49,51.0,19.0,0.0,102.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 008,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,25,5,M1-B00458B1-- 02 002;M1-B00458XM-- 04 002;M1-B00458B1-- 02 001;M1-B00458---- 12 005;M1-B00458---- 12 007,0.995,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,2.24,50.0,18.0,0.0,103.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 008,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,25,5,M1-B00458---- 12 005;M1-B00458B1-- 02 001;M1-B00458B1-- 02 002;M1-B00458---- 12 004;M1-B00458---- 12 007,0.997,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-0.46,50.0,18.0,0.0,103.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 008,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,25,5,M1-B00458B1-- 02 002;M1-B00458---- 12 007;M1-B00458B1-- 02 001;M1-B00458---- 12 005;M1-B00458XM-- 04 002,0.997,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-1.15,50.0,19.0,0.0,104.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 008,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,25,5,M1-B00458B1-- 02 002;M1-B00458---- 12 007;M1-B00458B1-- 02 001;M1-B00458XM-- 04 002;M1-B00458---- 12 005,0.996,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,2.51,51.0,19.0,0.0,102.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 008,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,25,5,M1-B00458---- 12 007;M1-B00458B1-- 02 002;M1-B00458B1-- 02 001;M1-B00458XM-- 04 002;M1-B00458---- 12 005,0.996,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-5.82,51.0,17.0,0.0,103.0,0.0,0.0,0.0,0.0
M1-B00458---- 12 008,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,25,5,M1-B00458B1-- 02 002;M1-B00458---- 12 007;M1-B00458B1-- 02 001;M1-B00458---- 12 005;M1-B00458XM-- 04 002,0.997,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-2.92,50.0,17.0,0.0,103.0,0.0,0.0,0.0,0.0
M1-T33025W3-- 04 004,ML09,Silica,OilWet,Silica_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,18,5,M1-T33025W3-- 04 003;M1-T33025W3-- 04 005;M1-T33025XA-- 01 002;M1-T19012---- 01 006;M1-T19012---- 01 004,0.987,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,OUT_OF_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,8.02,0.0,59.0,45.0,98.0,0.0,0.0,0.0,0.0
M1-T33025W3-- 04 004,ML09,Silica,OilWet,Silica_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,18,5,M1-T33025W3-- 04 003;M1-T33025W3-- 04 005;M1-T33025XA-- 01 002;M1-T19012---- 01 006;M1-T19012---- 01 004,0.986,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,OUT_OF_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,2.87,0.0,50.0,45.0,99.0,0.0,0.0,0.0,0.0
M1-T33025W3-- 04 004,ML09,Silica,OilWet,Silica_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,18,5,M1-T33025W3-- 04 003;M1-T33025W3-- 04 005;M1-T33025XA-- 01 002;M1-T19012---- 01 006;M1-T19012---- 01 004,0.987,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,OUT_OF_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,2.99,0.0,55.0,41.0,97.0,0.0,0.0,0.0,0.0
M1-T02128W5-- 04 002,ML07,Silica,OilWet,Silica_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,10,5,M1-T02128W5-- 04 004;M1-T02128W5-- 04 006;M1-T33025W3-- 03 004;M1-T33025W3-- 03 005;M1-T14150---- 17 002,0.986,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-15.5,0.0,61.0,40.0,102.0,0.0,0.0,0.0,0.0
M1-T02128W5-- 04 002,ML07,Silica,OilWet,Silica_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,10,5,M1-T02128W5-- 04 004;M1-T02128W5-- 04 006;M1-T33025W3-- 03 004;M1-T33025W3-- 03 005;M1-T14150---- 17 002,0.986,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-16.78,0.0,61.0,36.0,101.0,0.0,0.0,0.0,0.0
M1-T02128W5-- 04 002,ML07,Silica,OilWet,Silica_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,10,5,M1-T02128W5-- 04 004;M1-T02128W5-- 04 006;M1-T33025W3-- 03 004;M1-T33025W3-- 03 005;M1-T14150---- 17 002,0.984,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-18.29,0.0,65.0,32.0,101.0,0.0,0.0,0.0,0.0
M1-T09170---- 24 001,ML09,Silica,OilWet,Silica_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,10,5,M1-T09170WS-- 01 010;M1-T09170WS-- 01 009;M1-T09170XM-- 01 001;M1-T15760W--- 03 005;M1-T15760XC-- 01 001,0.996,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,OUT_OF_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,2.86,0.0,52.0,24.0,107.0,0.0,0.0,0.0,0.0
M1-T09170---- 24 001,ML09,Silica,OilWet,Silica_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,10,5,M1-T09170WS-- 01 010;M1-T09170WS-- 01 009;M1-T09170XM-- 01 001;M1-T15760W--- 03 005;M1-T15760XC-- 01 001,0.996,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,OUT_OF_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,1.51,0.0,46.0,25.0,107.0,0.0,0.0,0.0,0.0
M1-T09170---- 24 001,ML09,Silica,OilWet,Silica_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,10,5,M1-T09170WS-- 01 010;M1-T09170WS-- 01 009;M1-T09170XM-- 01 001;M1-T15760W--- 03 005;M1-T15760XC-- 01 001,0.996,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,OUT_OF_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-0.82,0.0,54.0,23.0,107.0,0.0,0.0,0.0,0.0
M1-T00011-M-- 01 003,ML10,Silica,OilWet,Silica_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,20,5,M1-T00011-M-- 01 004;M1-T00011B2-- 23 003;M1-T00011B2-- 23 005;M1-T00011B2-- 23 006;M1-T01139-M-- 01 003,0.995,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,2.96,0.0,32.0,22.0,72.0,0.0,0.0,0.0,0.0
M1-T00011-M-- 01 003,ML10,Silica,OilWet,Silica_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,20,5,M1-T00011-M-- 01 004;M1-T00011B2-- 23 003;M1-T00011B2-- 23 005;M1-T00011B2-- 23 006;M1-T01139-M-- 01 003,0.994,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,-2.98,0.0,31.0,24.0,72.0,0.0,0.0,0.0,0.0
M1-T00011-M-- 01 003,ML10,Silica,OilWet,Silica_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,20,5,M1-T00011-M-- 01 004;M1-T00011B2-- 23 003;M1-T00011B2-- 23 005;M1-T00011B2-- 23 006;M1-T01139-M-- 01 003,0.991,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,False,0.0,0.96,0.0,30.0,23.0,73.0,0.0,0.0,0.0,0.0
M1-T00011-M-- 01 004,ML10,Silica,OilWet,Silica_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,10,5,M1-T00011B2-- 23 003;M1-T00011B2-- 23 005;M1-T00011-M-- 01 003;M1-T00011B2-- 23 006;M1-T01139-M-- 01 003,0.968,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,True,0.0,2.76,0.0,29.0,19.0,95.0,0.0,0.0,0.0,0.0
M1-T00011-M-- 01 004,ML10,Silica,OilWet,Silica_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,10,5,M1-T00011B2-- 23 003;M1-T00011-M-- 01 003;M1-T00011B2-- 23 005;M1-T00011B2-- 23 006;M1-T01139-M-- 01 003,0.972,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,OUT_OF_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,HIGH,False,0.0,0.17,0.0,28.0,20.0,96.0,0.0,0.0,0.0,0.0
M1-B00163R4-- 01 004,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,22,5,M1-B00163XV-- 01 001;M1-B00163R4-- 01 003;M1-B00163XV-- 01 002;M1-B00163---- 08 005;M1-B00163XM-- 02 003,0.976,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,False,0.0,-2.41,50.0,15.0,0.0,94.0,0.0,0.0,0.0,0.0
M1-B00163R4-- 01 004,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,22,5,M1-B00163XV-- 01 001;M1-B00163R4-- 01 003;M1-B00163XV-- 01 002;M1-B00163---- 08 005;M1-B00163XM-- 02 003,0.975,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,LOW,False,0.0,-3.48,51.0,15.0,0.0,96.0,0.0,0.0,0.0,0.0
M1-B00163R4-- 01 004,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,L2_PRELIMINARY_RECIPE_WINDOW,22,5,M1-B00163XV-- 01 001;M1-B00163R4-- 01 003;M1-B00163XV-- 01 002;M1-B00163---- 08 005;M1-B00163XM-- 02 003,0.975,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,EXACT_RECIPE_MIXER_ROUTE,WITHIN_SAFE_BOUNDS,VALID_ROUTE_STAGES,NO_VALID_CANDIDATE,MEDIUM,False,0.0,0.09,50.0,17.0,0.0,94.0,0.0,0.0,0.0,0.0
